,giniCoefficient,shannonsEntropy,FRAX.netSwapFlow,FRAX.netLPFlow,USDC.netSwapFlow,USDC.netLPFlow
2023-03-07 21:50:00,0.15818814918699356,0.9265419779259005,0.0,0,0.0,0.0
2023-03-07 21:51:00,0.1581852510806425,0.9265447175124415,0.0,0,0.0,0.0
2023-03-07 21:52:00,0.15825680024957048,0.9264770580550088,0.0,0,0.0,0.0
2023-03-07 21:53:00,0.15823572658246637,0.9264969899438251,0.0,0,0.0,0.0
2023-03-07 21:54:00,0.15823523504408477,0.9264974546463021,0.0,0,0.0,0.0
2023-03-07 21:55:00,0.1582171323924098,0.926514577454251,0.0,0,0.0,0.0
2023-03-07 21:56:00,0.15823220348711448,0.9265003208388809,0.0,0,0.0,0.0
2023-03-07 21:57:00,0.1582405376097658,0.9264924397363066,0.0,0,0.0,0.0
2023-03-07 21:58:00,0.1582386804179128,0.9264941956305334,0.0,0,0.0,0.0
2023-03-07 21:59:00,0.1582398547830301,0.9264930853321814,0.0,0,0.0,0.0
2023-03-07 22:00:00,0.15825310871305215,0.9264805533353767,0.0,0,0.0,0.0
2023-03-07 22:01:00,0.1582358890402129,0.926496840774558,0.0,0,0.0,0.0
2023-03-07 22:02:00,0.15822167807715626,0.9265102785292461,0.0,0,0.0,0.0
2023-03-07 22:03:00,0.15822512624212667,0.9265070168928586,0.0,0,0.0,0.0
2023-03-07 22:04:00,0.15822169228976074,0.9265102649263637,0.0,0,0.0,0.0
2023-03-07 22:05:00,0.15827349955342057,0.9264612670424354,0.0,0,0.0,0.0
2023-03-07 22:06:00,0.15824854584832299,0.9264848670279573,0.0,0,0.0,0.0
2023-03-07 22:07:00,0.15824441764775926,0.9264887716396009,0.0,0,0.0,0.0
2023-03-07 22:08:00,0.15820638987953162,0.9265247337107931,0.0,0,0.0,0.0
2023-03-07 22:09:00,0.15828336498383078,0.9264519384398593,0.0,0,0.0,0.0
2023-03-07 22:10:00,0.15829623912402357,0.9264397601527901,0.0,0,0.0,0.0
2023-03-07 22:11:00,0.15825379153978786,0.9264799077395018,0.0,0,0.0,0.0
2023-03-07 22:12:00,0.15825193434793489,0.9264816636337286,0.0,0,0.0,0.0
2023-03-07 22:13:00,0.15825310871305215,0.9264805533353767,0.0,0,0.0,0.0
2023-03-07 22:14:00,0.15826506240921853,0.9264692450464095,0.0,0,0.0,0.0
2023-03-07 22:15:00,0.15823024327371077,0.9265021736345076,0.0,0,0.0,0.0
2023-03-07 22:16:00,0.15828336498383078,0.9264519384398593,0.0,0,0.0,0.0
2023-03-07 22:17:00,0.15824349720373282,0.9264896416377029,0.0,0,0.0,0.0
2023-03-07 22:18:00,0.15826284554707004,0.9264713450354414,0.0,0,0.0,0.0
2023-03-07 22:19:00,0.15825316271120576,0.926480496833728,0.0,0,0.0,0.0
2023-03-07 22:20:00,0.15826179977834506,0.9264723350311526,0.0,0,0.0,0.0
2023-03-07 22:21:00,0.15824952029050304,0.9264839405282066,0.0,0,0.0,0.0
2023-03-07 22:22:00,0.15824854584832299,0.9264848670279573,0.0,0,0.0,0.0
2023-03-07 22:23:00,0.15827349955342057,0.9264612670424354,0.0,0,0.0,0.0
2023-03-07 22:24:00,0.1582552449884006,0.9264785277233181,0.0,0,0.0,0.0
2023-03-07 22:25:00,0.15827374460988752,0.9264610364380579,0.0,0,0.0,0.0
2023-03-07 22:26:00,0.15825324148573205,0.9264804264660775,0.0,0,0.0,0.0
2023-03-07 22:27:00,0.15823921693383297,0.9264936928831912,0.0,0,0.0,0.0
2023-03-07 22:28:00,0.15823532547437738,0.9264973719621604,0.0,0,0.0,0.0
2023-03-07 22:29:00,0.15824503895474434,0.9264881840016876,0.0,0,0.0,0.0
2023-03-07 22:30:00,0.15823980003670776,0.9264931358894112,0.0,0,0.0,0.0
2023-03-07 22:31:00,0.1582607753658904,0.9264733036926298,0.0,0,0.0,0.0
2023-03-07 22:32:00,0.15827126143753772,0.926463386253559,0.0,0,0.0,0.0
2023-03-07 22:33:00,0.15828098169133298,0.9264541908923544,0.0,0,0.0,0.0
2023-03-07 22:34:00,0.15827616092322705,0.9264587496652981,0.0,0,0.0,0.0
2023-03-07 22:35:00,0.15826724713743476,0.9264671822060316,0.0,0,0.0,0.0
2023-03-07 22:36:00,0.15824013946905502,0.9264928205899488,0.0,0,0.0,0.0
2023-03-07 22:37:00,0.15829282664302344,0.9264429896622657,0.0,0,0.0,0.0
2023-03-07 22:38:00,0.15826592810692264,0.9264684256055373,0.0,0,0.0,0.0
2023-03-07 22:39:00,0.15827616092322705,0.9264587496652981,0.0,0,0.0,0.0
2023-03-07 22:40:00,0.1582858811770223,0.9264495543040934,0.0,0,0.0,0.0
2023-03-07 22:41:00,0.1582332884156324,0.9264992977675215,0.0,0,0.0,0.0
2023-03-07 22:42:00,0.15824369149616335,0.926489456810442,0.0,0,0.0,0.0
2023-03-07 22:43:00,0.15823211405051513,0.9265004080658734,0.0,0,0.0,0.0
2023-03-07 22:44:00,0.15826009931258297,0.9264739418877728,0.0,0,0.0,0.0
2023-03-07 22:45:00,0.15825106188552343,0.9264824916531025,0.0,0,0.0,0.0
2023-03-07 22:46:00,0.1582332884156324,0.9264992977675215,0.0,0,0.0,0.0
2023-03-07 22:47:00,0.15823550255012697,0.9264972046716448,0.0,0,0.0,0.0
2023-03-07 22:48:00,0.15824115426871704,0.926491855679925,0.0,0,0.0,0.0
2023-03-07 22:49:00,0.15825824212072997,0.9264756977819996,0.0,0,0.0,0.0
2023-03-07 22:50:00,0.15827194426427343,0.9264627406576841,0.0,0,0.0,0.0
2023-03-07 22:51:00,0.15822095192556035,0.9265109637000872,0.0,0,0.0,0.0
2023-03-07 22:52:00,0.158245166035677,0.9264880669765961,0.0,0,0.0,0.0
2023-03-07 22:53:00,0.158239542133331,0.9264933809697743,0.0,0,0.0,0.0
2023-03-07 22:54:00,0.15825941648584727,0.9264745874836476,0.0,0,0.0,0.0
2023-03-07 22:55:00,0.15827008707242043,0.9264644965519109,0.0,0,0.0,0.0
2023-03-07 22:56:00,0.1582404020358163,0.9264925680833839,0.0,0,0.0,0.0
2023-03-07 22:57:00,0.15824852186693472,0.9264848931432044,0.0,0,0.0,0.0
2023-03-07 22:58:00,0.15824300866942767,0.9264901024063169,0.0,0,0.0,0.0
2023-03-07 22:59:00,0.15821824625268419,0.926513521498441,0.0,0,0.0,0.0
2023-03-07 23:00:00,0.15826170467454073,0.9264724239986555,0.0,0,0.0,0.0
2023-03-07 23:01:00,0.15827008707242043,0.9264644965519109,0.0,0,0.0,0.0
2023-03-07 23:02:00,0.15823735974197997,0.926495448777418,0.0,0,0.0,0.0
2023-03-07 23:03:00,0.15823980003670776,0.9264931358894112,0.0,0,0.0,0.0
2023-03-07 23:04:00,0.15821003230023434,0.9265212900163146,0.0,0,0.0,0.0
2023-03-07 23:05:00,0.15822448854892063,0.9265076156829573,0.0,0,0.0,0.0
2023-03-07 23:06:00,0.15824300866942767,0.9264901024063169,0.0,0,0.0,0.0
2023-03-07 23:07:00,0.1582384458046985,0.9264944160988975,0.0,0,0.0,0.0
2023-03-07 23:08:00,0.15821003230023434,0.9265212900163146,0.0,0,0.0,0.0
2023-03-07 23:09:00,0.15823464264764167,0.9264980175580353,0.0,0,0.0,0.0
2023-03-07 23:10:00,0.15825308072840621,0.9264805770178761,0.0,0,0.0,0.0
2023-03-07 23:11:00,0.15822230615756963,0.9265096834906009,0.0,0,0.0,0.0
2023-03-07 23:12:00,0.15824969623205204,0.9264837828448524,0.0,0,0.0,0.0
2023-03-07 23:13:00,0.15825824212072997,0.9264756977819996,0.0,0,0.0,0.0
2023-03-07 23:14:00,0.1582332884156324,0.9264992977675215,0.0,0,0.0,0.0
2023-03-07 23:15:00,0.15820638987953162,0.9265247337107931,0.0,0,0.0,0.0
2023-03-07 23:16:00,0.1582332884156324,0.9264992977675215,0.0,0,0.0,0.0
2023-03-07 23:17:00,0.15820571847425804,0.9265253683244046,0.0,0,0.0,0.0
2023-03-07 23:18:00,0.15825037905878772,0.9264831372489774,0.0,0,0.0,0.0
2023-03-07 23:19:00,0.15823853410709726,0.926494338479066,0.0,0,0.0,0.0
2023-03-07 23:20:00,0.15823464264764167,0.9264980175580353,0.0,0,0.0,0.0
2023-03-07 23:21:00,0.15828326988002644,0.926452027407362,0.0,0,0.0,0.0
2023-03-07 23:22:00,0.15824115426871704,0.926491855679925,0.0,0,0.0,0.0
2023-03-07 23:23:00,0.15824816605849373,0.9264852207376929,0.0,0,0.0,0.0
2023-03-07 23:24:00,0.15822339222028817,0.9265086508120804,0.0,0,0.0,0.0
2023-03-07 23:25:00,0.1582257687113804,0.9265064097072567,0.0,0,0.0,0.0
2023-03-07 23:26:00,0.15827194426427343,0.9264627406576841,0.0,0,0.0,0.0
2023-03-07 23:27:00,0.15825308072840621,0.9264805770178761,0.0,0,0.0,0.0
2023-03-07 23:28:00,0.15822416334942263,0.9265079275963741,0.0,0,0.0,0.0
2023-03-07 23:29:00,0.15826271947420273,0.9264714590886316,0.0,0,0.0,0.0
2023-03-07 23:30:00,0.1582473339168661,0.9264860131159633,0.0,0,0.0,0.0
2023-03-07 23:31:00,0.15825003354948347,0.9264834642818892,0.0,0,0.0,0.0
2023-03-07 23:32:00,0.15824105102473734,0.9264919547290781,0.0,0,0.0,0.0
2023-03-07 23:33:00,0.15825483400778317,0.9264789206284405,0.0,0,0.0,0.0
2023-03-07 23:34:00,0.15820386128240504,0.9265271242186314,0.0,0,0.0,0.0
2023-03-07 23:35:00,0.1582516225839209,0.9264819567321536,0.0,0,0.0,0.0
2023-03-07 23:36:00,0.15822059499479396,0.9265113017152625,0.0,0,0.0,0.0
2023-03-07 23:37:00,0.15824797687740352,0.9264854095394627,0.0,0,0.0,0.0
2023-03-07 23:38:00,0.15823647743501734,0.9264962837366395,0.0,0,0.0,0.0
2023-03-07 23:39:00,0.1582488994126256,0.9264845372462203,0.0,0,0.0,0.0
2023-03-07 23:40:00,0.1582369084318578,0.9264958761458741,0.0,0,0.0,0.0
2023-03-07 23:41:00,0.15823209443718017,0.9265004275180857,0.0,0,0.0,0.0
2023-03-07 23:42:00,0.15825686827538576,0.9264769974436982,0.0,0,0.0,0.0
2023-03-07 23:43:00,0.15821350353293823,0.9265180059156813,0.0,0,0.0,0.0
2023-03-07 23:44:00,0.1582666914665674,0.9264677071656868,0.0,0,0.0,0.0
2023-03-07 23:45:00,0.15820386128240504,0.9265271242186314,0.0,0,0.0,0.0
2023-03-07 23:46:00,0.15820047278279317,0.92653032761286,0.0,0,0.0,0.0
2023-03-07 23:47:00,0.1582061494710985,0.926524960733639,0.0,0,0.0,0.0
2023-03-07 23:48:00,0.15819998124441156,0.9265307923153371,0.0,0,0.0,0.0
2023-03-07 23:49:00,0.1582295718684372,0.9265028082481189,0.0,0,0.0,0.0
2023-03-07 23:50:00,0.15822407504702385,0.9265080052162056,0.0,0,0.0,0.0
2023-03-07 23:51:00,0.15821096625691852,0.9265204067408085,0.0,0,0.0,0.0
2023-03-07 23:52:00,0.15822203798827889,0.9265099310215668,0.0,0,0.0,0.0
2023-03-07 23:53:00,0.15820979189180123,0.9265215170391604,0.0,0,0.0,0.0
2023-03-07 23:54:00,0.1582256804089816,0.9265064873270881,0.0,0,0.0,0.0
2023-03-07 23:55:00,0.15881106692887853,0.9259488511587435,0.0,0,0.0,0.0
2023-03-07 23:56:00,0.15908644040451433,0.9256839618414073,0.0,0,0.0,0.0
2023-03-07 23:57:00,0.1591170616305517,0.9256550007831182,0.0,0,0.0,0.0
2023-03-07 23:58:00,0.15882072722458757,0.9259397119210804,0.0,0,0.0,0.0
2023-03-07 23:59:00,0.15930603035774193,0.9254742988279061,0.0,0,0.0,0.0
2023-03-08 00:00:00,0.1595366329083697,0.9252577667077624,0.0,0,0.0,0.0
2023-03-08 00:01:00,0.15895677709430386,0.925812903952527,0.0,0,0.0,0.0
2023-03-08 00:02:00,0.15954164952371663,0.92525289344594,0.0,0,0.0,0.0
2023-03-08 00:03:00,0.15963495482099196,0.9251627166910659,0.0,0,0.0,0.0
2023-03-08 00:04:00,0.15930269242279935,0.9254806876440433,0.0,0,0.0,0.0
2023-03-08 00:05:00,0.15926173363189064,0.9255234237105621,0.0,0,0.0,0.0
2023-03-08 00:06:00,0.15903349896810023,0.9257400742306849,0.0,0,0.0,0.0
2023-03-08 00:07:00,0.15931293212052655,0.9254700036274137,0.0,0,0.0,0.0
2023-03-08 00:08:00,0.15954164952371663,0.92525289344594,0.0,0,0.0,0.0
2023-03-08 00:09:00,0.1582791788947896,0.9264558865379419,0.0,0,0.0,0.0
2023-03-08 00:10:00,0.1606187327377997,0.9242224363058386,0.0,0,0.0,0.0
2023-03-08 00:11:00,0.15926269911069,0.9255225043878604,0.0,0,0.0,0.0
2023-03-08 00:12:00,0.15889694436134574,0.9258696968136781,0.0,0,0.0,0.0
2023-03-08 00:13:00,0.1597095990588122,0.9250905752871666,0.0,0,0.0,0.0
2023-03-08 00:14:00,0.15966121728298308,0.9251366062234754,0.0,0,0.0,0.0
2023-03-08 00:15:00,0.15930269242279935,0.9254806876440433,0.0,0,0.0,0.0
2023-03-08 00:16:00,0.15871281186423444,0.9260444881460991,0.0,0,0.0,0.0
2023-03-08 00:17:00,0.15930533555325155,0.9254781361894324,0.0,0,0.0,0.0
2023-03-08 00:18:00,0.15912236163069948,0.9256518243346115,0.0,0,0.0,0.0
2023-03-08 00:19:00,0.1597095990588122,0.9250905752871666,0.0,0,0.0,0.0
2023-03-08 00:20:00,0.15871281186423444,0.9260444881460991,0.0,0,0.0,0.0
2023-03-08 00:21:00,0.16011650569482505,0.92470046293029,0.0,0,0.0,0.0
2023-03-08 00:22:00,0.15952662513626015,0.9252642634323458,0.0,0,0.0,0.0
2023-03-08 00:23:00,0.16011650569482505,0.92470046293029,0.0,0,0.0,0.0
2023-03-08 00:24:00,0.1595239412321629,0.9252668031947195,0.0,0,0.0,0.0
2023-03-08 00:25:00,0.1588931018826893,0.9258733397632939,0.0,0,0.0,0.0
2023-03-08 00:26:00,0.15880094394538893,0.925960818776477,0.0,0,0.0,0.0
2023-03-08 00:27:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:28:00,0.15930000851870213,0.9254832274064173,0.0,0,0.0,0.0
2023-03-08 00:29:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:30:00,0.15889348807420903,0.9258729720342134,0.0,0,0.0,0.0
2023-03-08 00:31:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:32:00,0.1593026516491543,0.9254806759518065,0.0,0,0.0,0.0
2023-03-08 00:33:00,0.15911833577455364,0.9256556339781724,0.0,0,0.0,0.0
2023-03-08 00:34:00,0.15971220141561934,0.9250880121403189,0.0,0,0.0,0.0
2023-03-08 00:35:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:36:00,0.15971220141561934,0.9250880121403189,0.0,0,0.0,0.0
2023-03-08 00:37:00,0.15911833577455364,0.9256556339781724,0.0,0,0.0,0.0
2023-03-08 00:38:00,0.1588931018826893,0.9258733397632939,0.0,0,0.0,0.0
2023-03-08 00:39:00,0.15911833577455364,0.9256556339781724,0.0,0,0.0,0.0
2023-03-08 00:40:00,0.1593026516491543,0.9254806759518065,0.0,0,0.0,0.0
2023-03-08 00:41:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:42:00,0.15880094394538893,0.925960818776477,0.0,0,0.0,0.0
2023-03-08 00:43:00,0.15911833577455364,0.9256556339781724,0.0,0,0.0,0.0
2023-03-08 00:44:00,0.15952788554101865,0.9252629701666848,0.0,0,0.0,0.0
2023-03-08 00:45:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:46:00,0.15971220141561934,0.9250880121403189,0.0,0,0.0,0.0
2023-03-08 00:47:00,0.15911833577455364,0.9256556339781724,0.0,0,0.0,0.0
2023-03-08 00:48:00,0.1593026516491543,0.9254806759518065,0.0,0,0.0,0.0
2023-03-08 00:49:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:50:00,0.15889167118201955,0.9258747020255317,0.0,0,0.0,0.0
2023-03-08 00:51:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:52:00,0.15889167118201955,0.9258747020255317,0.0,0,0.0,0.0
2023-03-08 00:53:00,0.15870735530741883,0.9260496600518977,0.0,0,0.0,0.0
2023-03-08 00:54:00,0.1588931018826893,0.9258733397632939,0.0,0,0.0,0.0
2023-03-08 00:55:00,0.1587087860080886,0.9260482977896599,0.0,0,0.0,0.0
2023-03-08 00:56:00,0.1588931018826893,0.9258733397632939,0.0,0,0.0,0.0
2023-03-08 00:57:00,0.15880094394538893,0.925960818776477,0.0,0,0.0,0.0
2023-03-08 00:58:00,0.15911833577455364,0.9256556339781724,0.0,0,0.0,0.0
2023-03-08 00:59:00,0.15971220141561934,0.9250880121403189,0.0,0,0.0,0.0
2023-03-08 01:00:00,0.15873780491934456,0.9260206528273892,0.0,0,0.0,0.0
2023-03-08 01:01:00,0.1597118301017201,0.9250883635033424,0.0,0,0.0,0.0
2023-03-08 01:02:00,0.15870822903723975,0.9260488248341954,0.0,0,0.0,0.0
2023-03-08 01:03:00,0.16012137986818514,0.9246956996918548,0.0,0,0.0,0.0
2023-03-08 01:04:00,0.1587372479484957,0.9260211798719247,0.0,0,0.0,0.0
2023-03-08 01:05:00,0.15930228033525506,0.9254810273148302,0.0,0,0.0,0.0
2023-03-08 01:06:00,0.1595273285701698,0.9252634972112203,0.0,0,0.0,0.0
2023-03-08 01:07:00,0.15930228033525506,0.9254810273148302,0.0,0,0.0,0.0
2023-03-08 01:08:00,0.1595273285701698,0.9252634972112203,0.0,0,0.0,0.0
2023-03-08 01:09:00,0.15930228033525506,0.9254810273148302,0.0,0,0.0,0.0
2023-03-08 01:10:00,0.1584981810649514,0.9262481218199683,0.0,0,0.0,0.0
2023-03-08 01:11:00,0.1597118301017201,0.9250883635033424,0.0,0,0.0,0.0
2023-03-08 01:12:00,0.15931241701109616,0.925470428215897,0.0,0,0.0,0.0
2023-03-08 01:13:00,0.15914956729733554,0.9256258761947993,0.0,0,0.0,0.0
2023-03-08 01:14:00,0.15930228033525506,0.9254810273148302,0.0,0,0.0,0.0
2023-03-08 01:15:00,0.15870822903723975,0.9260488248341954,0.0,0,0.0,0.0
2023-03-08 01:16:00,0.15889273056879002,0.9258736911263176,0.0,0,0.0,0.0
2023-03-08 01:17:00,0.15911777880370476,0.9256561610227078,0.0,0,0.0,0.0
2023-03-08 01:18:00,0.15930228033525506,0.9254810273148302,0.0,0,0.0,0.0
2023-03-08 01:19:00,0.15870822903723975,0.9260488248341954,0.0,0,0.0,0.0
2023-03-08 01:20:00,0.15894933769063221,0.9258197634640141,0.0,0,0.0,0.0
2023-03-08 01:21:00,0.15873581724782598,0.9260225421341625,0.0,0,0.0,0.0
2023-03-08 01:22:00,0.15871170150775765,0.9260453431498199,0.0,0,0.0,0.0
2023-03-08 01:23:00,0.1584981810649514,0.9262481218199683,0.0,0,0.0,0.0
2023-03-08 01:24:00,0.15889273056879002,0.9258736911263176,0.0,0,0.0,0.0
2023-03-08 01:25:00,0.159118298604425,0.9256556592245768,0.0,0,0.0,0.0
2023-03-08 01:26:00,0.15889129986812028,0.9258750533885554,0.0,0,0.0,0.0
2023-03-08 01:27:00,0.15880047980301487,0.9259612579802565,0.0,0,0.0,0.0
2023-03-08 01:28:00,0.15870822903723975,0.9260488248341954,0.0,0,0.0,0.0
2023-03-08 01:29:00,0.158921749480046,0.925846046164047,0.0,0,0.0,0.0
2023-03-08 01:30:00,0.15870822903723975,0.9260488248341954,0.0,0,0.0,0.0
2023-03-08 01:31:00,0.15889273056879002,0.9258736911263176,0.0,0,0.0,0.0
2023-03-08 01:32:00,0.1587372479484957,0.9260211798719247,0.0,0,0.0,0.0
2023-03-08 01:33:00,0.15889273056879002,0.9258736911263176,0.0,0,0.0,0.0
2023-03-08 01:34:00,0.15911770979348466,0.9256562276421988,0.0,0,0.0,0.0
2023-03-08 01:35:00,0.16012293927034588,0.9246941942974622,0.0,0,0.0,0.0
2023-03-08 01:36:00,0.1590573680645025,0.9257133076163664,0.0,0,0.0,0.0
2023-03-08 01:37:00,0.16006285062015274,0.9247510488446358,0.0,0,0.0,0.0
2023-03-08 01:38:00,0.1590294122612361,0.9257397375906027,0.0,0,0.0,0.0
2023-03-08 01:39:00,0.15883238883980785,0.9259307711004853,0.0,0,0.0,0.0
2023-03-08 01:40:00,0.15861986249477106,0.9261324014020904,0.0,0,0.0,0.0
2023-03-08 01:41:00,0.15924043889538303,0.9255395361707264,0.0,0,0.0,0.0
2023-03-08 01:42:00,0.15872505264178716,0.9260326079479662,0.0,0,0.0,0.0
2023-03-08 01:43:00,0.15861986249477106,0.9261324014020904,0.0,0,0.0,0.0
2023-03-08 01:44:00,0.15883459192351707,0.9259286733800863,0.0,0,0.0,0.0
2023-03-08 01:45:00,0.15862063487781056,0.9261316659439289,0.0,0,0.0,0.0
2023-03-08 01:46:00,0.15883459192351707,0.9259286733800863,0.0,0,0.0,0.0
2023-03-08 01:47:00,0.15895178541756536,0.9258177426888607,0.0,0,0.0,0.0
2023-03-08 01:48:00,0.15916249487041265,0.9256178423785741,0.0,0,0.0,0.0
2023-03-08 01:49:00,0.15955844636521932,0.9252380660819611,0.0,0,0.0,0.0
2023-03-08 01:50:00,0.15926033556112468,0.925524631099454,0.0,0,0.0,0.0
2023-03-08 01:51:00,0.15914876298955377,0.9256308639624988,0.0,0,0.0,0.0
2023-03-08 01:52:00,0.15971562397296662,0.9250884878062688,0.0,0,0.0,0.0
2023-03-08 01:53:00,0.15911658830440328,0.925661516519488,0.0,0,0.0,0.0
2023-03-08 01:54:00,0.15853482616336736,0.9262133765404981,0.0,0,0.0,0.0
2023-03-08 01:55:00,0.15869649235982658,0.9260601104910338,0.0,0,0.0,0.0
2023-03-08 01:56:00,0.15877666262928647,0.9259837947268167,0.0,0,0.0,0.0
2023-03-08 01:57:00,0.15869649235982658,0.9260601104910338,0.0,0,0.0,0.0
2023-03-08 01:58:00,0.15914077919231784,0.9256385010513336,0.0,0,0.0,0.0
2023-03-08 01:59:00,0.15922339409426406,0.9255598279295573,0.0,0,0.0,0.0
2023-03-08 02:00:00,0.159439229431042,0.9253509943134963,0.0,0,0.0,0.0
2023-03-08 02:01:00,0.15939084765521289,0.9253970252498048,0.0,0,0.0,0.0
2023-03-08 02:02:00,0.15914837679803404,0.9256312316915795,0.0,0,0.0,0.0
2023-03-08 02:03:00,0.15895206070660456,0.9258175070934277,0.0,0,0.0,0.0
2023-03-08 02:04:00,0.15869649235982658,0.9260601104910338,0.0,0,0.0,0.0
2023-03-08 02:05:00,0.15899011457520934,0.9257772332473128,0.0,0,0.0,0.0
2023-03-08 02:06:00,0.15869649235982658,0.9260601104910338,0.0,0,0.0,0.0
2023-03-08 02:07:00,0.15874344343498598,0.9260154418169628,0.0,0,0.0,0.0
2023-03-08 02:08:00,0.1589051096314452,0.9258621757674985,0.0,0,0.0,0.0
2023-03-08 02:09:00,0.1596214170666336,0.925178239102752,0.0,0,0.0,0.0
2023-03-08 02:10:00,0.15869649235982658,0.9260601104910338,0.0,0,0.0,0.0
2023-03-08 02:11:00,0.15899431719722806,0.9257773079158891,0.0,0,0.0,0.0
2023-03-08 02:12:00,0.15923855445377336,0.9255454928187156,0.0,0,0.0,0.0
2023-03-08 02:13:00,0.15924083136446315,0.9255433250541131,0.0,0,0.0,0.0
2023-03-08 02:14:00,0.15923855445377336,0.9255454928187156,0.0,0,0.0,0.0
2023-03-08 02:15:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:16:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:17:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:18:00,0.1592426022410632,0.9255416391348351,0.0,0,0.0,0.0
2023-03-08 02:19:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:20:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:21:00,0.15923906039077748,0.925545011189134,0.0,0,0.0,0.0
2023-03-08 02:22:00,0.15923703654567536,0.9255469379232029,0.0,0,0.0,0.0
2023-03-08 02:23:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:24:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:25:00,0.1592375424826795,0.9255464562936213,0.0,0,0.0,0.0
2023-03-08 02:26:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:27:00,0.15924256914618504,0.9255416705225464,0.0,0,0.0,0.0
2023-03-08 02:28:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:29:00,0.15923703654567536,0.9255469379232029,0.0,0,0.0,0.0
2023-03-08 02:30:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:31:00,0.15923703654567536,0.9255469379232029,0.0,0,0.0,0.0
2023-03-08 02:32:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:33:00,0.1592395664248672,0.9255445293438097,0.0,0,0.0,0.0
2023-03-08 02:34:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:35:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:36:00,0.1592385213588952,0.9255455242064269,0.0,0,0.0,0.0
2023-03-08 02:37:00,0.15924361421215708,0.9255406756599293,0.0,0,0.0,0.0
2023-03-08 02:38:00,0.15923703654567536,0.9255469379232029,0.0,0,0.0,0.0
2023-03-08 02:39:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:40:00,0.1592375424826795,0.9255464562936213,0.0,0,0.0,0.0
2023-03-08 02:41:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:42:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:43:00,0.159236404051606,0.9255475401219868,0.0,0,0.0,0.0
2023-03-08 02:44:00,0.15964837660367576,0.9251526044828251,0.0,0,0.0,0.0
2023-03-08 02:45:00,0.1592395664248672,0.9255445293438097,0.0,0,0.0,0.0
2023-03-08 02:46:00,0.1592410843329652,0.9255430842393224,0.0,0,0.0,0.0
2023-03-08 02:47:00,0.15923703654567536,0.9255469379232029,0.0,0,0.0,0.0
2023-03-08 02:48:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:49:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:50:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:51:00,0.1592375424826795,0.9255464562936213,0.0,0,0.0,0.0
2023-03-08 02:52:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:53:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:54:00,0.1592360245745815,0.9255479013981086,0.0,0,0.0,0.0
2023-03-08 02:55:00,0.15924007236187135,0.9255440477142283,0.0,0,0.0,0.0
2023-03-08 02:56:00,0.1592345066664835,0.9255493465025959,0.0,0,0.0,0.0
2023-03-08 02:57:00,0.15923855445377336,0.9255454928187156,0.0,0,0.0,0.0
2023-03-08 02:58:00,0.15923766901547332,0.9255463357783544,0.0,0,0.0,0.0
2023-03-08 02:59:00,0.1592410843329652,0.9255430842393224,0.0,0,0.0,0.0
