,giniCoefficient,shannonsEntropy,LUSD.netSwapFlow,LUSD.netLPFlow,3Crv.netSwapFlow,3Crv.netLPFlow
2023-03-21 20:25:00,0.3553226081819193,0.5963060327489951,0.0,0,0.0,0
2023-03-21 20:26:00,0.35426707056770546,0.598997779267959,0.0,0,0.0,0
2023-03-21 20:27:00,0.3555139958717776,0.5958091809058041,0.0,0,0.0,0
2023-03-21 20:28:00,0.35439927663786835,0.5986543699530291,0.0,0,0.0,0
2023-03-21 20:29:00,0.3521567538169803,0.6041990442505105,0.0,0,0.0,0
2023-03-21 20:30:00,0.3541348644975427,0.5993411885828892,0.0,0,0.0,0
2023-03-21 20:31:00,0.35529301737207153,0.5963827540131256,0.0,0,0.0,0
2023-03-21 20:32:00,0.35077762244274535,0.6077310519275956,0.0,0,0.0,0
2023-03-21 20:33:00,0.35529301737207153,0.5963827540131256,0.0,0,0.0,0
2023-03-21 20:34:00,0.3540756828778472,0.5994946311111501,0.0,0,0.0,0
2023-03-21 20:35:00,0.3553226081819193,0.5963060327489951,0.0,0,0.0,0
2023-03-21 20:36:00,0.35410527368769495,0.5994179098470196,0.0,0,0.0,0
2023-03-21 20:37:00,0.35492358473728225,0.5973176277581491,0.0,0,0.0,0
2023-03-21 20:38:00,0.3553226081819193,0.5963060327489951,0.0,0,0.0,0
2023-03-21 20:39:00,0.35410527368769495,0.5994179098470196,0.0,0,0.0,0
2023-03-21 20:40:00,0.3553226081819193,0.5963060327489951,0.0,0,0.0,0
2023-03-21 20:41:00,0.3540756828778472,0.5994946311111501,0.0,0,0.0,0
2023-03-21 20:42:00,0.3553226081819193,0.5963060327489951,0.0,0,0.0,0
2023-03-21 20:43:00,0.35410527368769495,0.5994179098470196,0.0,0,0.0,0
2023-03-21 20:44:00,0.35205413855666523,0.6044657323013102,0.0,0,0.0,0
2023-03-21 20:45:00,0.35410527368769495,0.5994179098470196,0.0,0,0.0,0
2023-03-21 20:46:00,0.3553226081819193,0.5963060327489951,0.0,0,0.0,0
2023-03-21 20:47:00,0.35410527368769495,0.5994179098470196,0.0,0,0.0,0
2023-03-21 20:48:00,0.3553226081819193,0.5963060327489951,0.0,0,0.0,0
2023-03-21 20:49:00,0.35423747975785774,0.5990745005320895,0.0,0,0.0,0
2023-03-21 20:50:00,0.35535219899176707,0.5962293114848647,0.0,0,0.0,0
2023-03-21 20:51:00,0.35410527368769495,0.5994179098470196,0.0,0,0.0,0
2023-03-21 20:52:00,0.3556166111320927,0.5955424928550045,0.0,0,0.0,0
2023-03-21 20:53:00,0.35077762244274535,0.6077310519275956,0.0,0,0.0,0
2023-03-21 20:54:00,0.35468435012495936,0.5979386925621377,0.0,0,0.0,0
2023-03-21 20:55:00,0.3555139958717776,0.5958091809058041,0.0,0,0.0,0
2023-03-21 20:56:00,0.3508072132525931,0.6076543306634651,0.0,0,0.0,0
2023-03-21 20:57:00,0.3508072132525931,0.6076543306634651,0.0,0,0.0,0
2023-03-21 20:58:00,0.3541348644975427,0.5993411885828892,0.0,0,0.0,0
2023-03-21 20:59:00,0.35410527368769495,0.5994179098470196,0.0,0,0.0,0
2023-03-21 21:00:00,0.3553226081819193,0.5963060327489951,0.0,0,0.0,0
2023-03-21 21:01:00,0.3540756828778472,0.5994946311111501,0.0,0,0.0,0
2023-03-21 21:02:00,0.35538178980161483,0.5961525902207342,0.0,0,0.0,0
2023-03-21 21:03:00,0.35410527368769495,0.5994179098470196,0.0,0,0.0,0
2023-03-21 21:04:00,0.3539630921673256,0.599778128041843,0.0,0,0.0,0
2023-03-21 21:05:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:06:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:07:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:08:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:09:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:10:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:11:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:12:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:13:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:14:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:15:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:16:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:17:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:18:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:19:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:20:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:21:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:22:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:23:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:24:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:25:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:26:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:27:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:28:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:29:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:30:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:31:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:32:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:33:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:34:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:35:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:36:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:37:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:38:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:39:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:40:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:41:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:42:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:43:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:44:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:45:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:46:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:47:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:48:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:49:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:50:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:51:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:52:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:53:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:54:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:55:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:56:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:57:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:58:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 21:59:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:00:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:01:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:02:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:03:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:04:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:05:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:06:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:07:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:08:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:09:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:10:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:11:00,0.3518101110161437,0.6052911374329986,0.0,0,0.0,0
2023-03-21 22:12:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:13:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:14:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:15:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:16:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:17:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:18:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:19:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:20:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:21:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:22:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:23:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:24:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:25:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:26:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:27:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:28:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:29:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:30:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:31:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:32:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:33:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:34:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:35:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:36:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:37:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:38:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:39:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:40:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:41:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:42:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:43:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:44:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:45:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:46:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:47:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:48:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:49:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:50:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:51:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:52:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:53:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:54:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:55:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:56:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
2023-03-21 22:57:00,0.3510780603367904,0.6071358699606642,0.0,0,0.0,0
