timestamp,FRAX.logReturns
2023-03-10 03:34:00,0.0
2023-03-10 03:35:00,0.0
2023-03-10 03:36:00,0.0
2023-03-10 03:37:00,0.0
2023-03-10 03:38:00,-0.0022795272449184314
2023-03-10 03:39:00,0.0
2023-03-10 03:40:00,0.0
2023-03-10 03:41:00,0.0
2023-03-10 03:42:00,0.0
2023-03-10 03:43:00,0.0
2023-03-10 03:44:00,0.0
2023-03-10 03:45:00,0.0
2023-03-10 03:46:00,0.0
2023-03-10 03:47:00,-0.015455142735789823
2023-03-10 03:48:00,0.0
2023-03-10 03:49:00,0.0
2023-03-10 03:50:00,0.0
2023-03-10 03:51:00,0.0
2023-03-10 03:52:00,0.0
2023-03-10 03:53:00,0.0
2023-03-10 03:54:00,0.0
2023-03-10 03:55:00,0.0
2023-03-10 03:56:00,0.01602526816724456
2023-03-10 03:57:00,0.0
2023-03-10 03:58:00,0.0
2023-03-10 03:59:00,0.0
2023-03-10 04:00:00,-0.003708723693092324
2023-03-10 04:01:00,0.0
2023-03-10 04:02:00,0.0
2023-03-10 04:03:00,0.0
2023-03-10 04:04:00,0.0
2023-03-10 04:05:00,0.0
2023-03-10 04:06:00,-0.004574044303590662
2023-03-10 04:07:00,0.0
2023-03-10 04:08:00,0.0
2023-03-10 04:09:00,0.0
2023-03-10 04:10:00,0.0
2023-03-10 04:11:00,0.0
2023-03-10 04:12:00,0.0
2023-03-10 04:13:00,0.004288472803140991
2023-03-10 04:14:00,0.0
2023-03-10 04:15:00,0.0
2023-03-10 04:16:00,0.0
2023-03-10 04:17:00,0.014228859105322919
2023-03-10 04:18:00,0.0
2023-03-10 04:19:00,0.0
2023-03-10 04:20:00,0.0
2023-03-10 04:21:00,0.0
2023-03-10 04:22:00,-0.010519606312320243
2023-03-10 04:23:00,0.0
2023-03-10 04:24:00,0.0
2023-03-10 04:25:00,0.003702386247772724
2023-03-10 04:26:00,0.0
2023-03-10 04:27:00,-0.007697251322588676
2023-03-10 04:28:00,0.0
2023-03-10 04:29:00,0.0
2023-03-10 04:30:00,0.0
2023-03-10 04:31:00,0.010824695274954036
2023-03-10 04:32:00,0.0
2023-03-10 04:33:00,-0.005120184847420854
2023-03-10 04:34:00,0.0
2023-03-10 04:35:00,0.0
2023-03-10 04:36:00,0.0
2023-03-10 04:37:00,0.0
2023-03-10 04:38:00,0.0
2023-03-10 04:39:00,0.0
2023-03-10 04:40:00,0.0
2023-03-10 04:41:00,0.0
2023-03-10 04:42:00,0.011643625361089384
2023-03-10 04:43:00,0.0
2023-03-10 04:44:00,0.0
2023-03-10 04:45:00,0.0
2023-03-10 04:46:00,0.0
2023-03-10 04:47:00,0.0
2023-03-10 04:48:00,0.0
2023-03-10 04:49:00,0.0
2023-03-10 04:50:00,0.0
2023-03-10 04:51:00,0.0
2023-03-10 04:52:00,0.0
2023-03-10 04:53:00,0.0
2023-03-10 04:54:00,0.0
2023-03-10 04:55:00,0.010731457546342573
2023-03-10 04:56:00,0.0
2023-03-10 04:57:00,0.0
2023-03-10 04:58:00,0.0
2023-03-10 04:59:00,0.0
2023-03-10 05:00:00,0.0
2023-03-10 05:01:00,-0.00875027858295043
2023-03-10 05:02:00,0.0
2023-03-10 05:03:00,0.0
2023-03-10 05:04:00,0.0008484762907433004
2023-03-10 05:05:00,0.0
2023-03-10 05:06:00,0.0
2023-03-10 05:07:00,0.0
2023-03-10 05:08:00,-0.011627115341954061
2023-03-10 05:09:00,0.0
2023-03-10 05:10:00,0.0
2023-03-10 05:11:00,0.0
2023-03-10 05:12:00,0.007947782244549714
2023-03-10 05:13:00,0.0
2023-03-10 05:14:00,-0.003969943172209723
2023-03-10 05:15:00,0.0
2023-03-10 05:16:00,0.0
2023-03-10 05:17:00,0.0
2023-03-10 05:18:00,0.009910121501182301
2023-03-10 05:19:00,0.0
2023-03-10 05:20:00,0.0
2023-03-10 05:21:00,0.0
2023-03-10 05:22:00,0.0
2023-03-10 05:23:00,-0.008207752268026171
2023-03-10 05:24:00,-0.00624911742610063
2023-03-10 05:25:00,0.0
2023-03-10 05:26:00,0.0
2023-03-10 05:27:00,0.0
2023-03-10 05:28:00,0.0
2023-03-10 05:29:00,0.009366369208423507
2023-03-10 05:30:00,-0.011643625361089345
2023-03-10 05:31:00,0.0
2023-03-10 05:32:00,0.0
2023-03-10 05:33:00,0.0
2023-03-10 05:34:00,0.0
2023-03-10 05:35:00,0.0008542749471379323
2023-03-10 05:36:00,0.0
2023-03-10 05:37:00,0.0
2023-03-10 05:38:00,0.009656366387051448
2023-03-10 05:39:00,-0.000566732789283964
2023-03-10 05:40:00,0.0008500389729152739
2023-03-10 05:41:00,0.0
2023-03-10 05:42:00,0.0
2023-03-10 05:43:00,0.0
2023-03-10 05:44:00,0.0
2023-03-10 05:45:00,0.0
2023-03-10 05:46:00,0.0
2023-03-10 05:47:00,0.0
2023-03-10 05:48:00,0.0
2023-03-10 05:49:00,0.0
2023-03-10 05:50:00,-0.014500027973926298
2023-03-10 05:51:00,0.0
