address,amountBought,amountSold,cumulativeMarkout,meanMarkout,count,windowSize
0x326481a3b0c792cc7df1df0c8e76490b5ccd7031,5073806.452742475,5074751.8965259995,533.6190431397199,5.130952337881922,104,86400
0x327a001fc673fa8a384c2ec024cdb395671927ea,1190841.7013590513,1191010.2544210001,307.80047390096297,23.676959530843305,13,86400
0x327ae09aeffc9a276529b61870e896e733933801,77431.01814692201,77443.71241099999,-33.15446497203425,-1.275171729693625,26,86400
0x328321df891349b2b3b56d4be0e8745f4ad25655,7961453.489976999,7987302.135461999,-7907.092876530922,-304.11895678965084,26,86400
0x32844a824f458f24878515923f1fa120b6b711f2,617640.1581965826,617804.857046,-325.98699349534286,-8.358640858854946,39,86400
0x328abfe13de65ab5ded3fc49596d62199502736f,16638.463686,16640.0,-4.864467631400203,-0.3741898178000156,13,86400
0x328eab573baae9ee939eb19cfecd4e2fffbb3549,13001.253368999998,13002.729999999996,-0.17635800000107338,-0.013566000000082568,13,86400
0x329a77d763737bba93b01d90ebaa4f1e617d89d1,2579141.3803999997,2580488.828957,-315.65725998434937,-24.281327691103797,13,86400
0x32a59b87352e980dd6ab1baf462696d28e63525d,814270.7052740003,815324.0102279999,-74.81081123092008,-5.754677786993852,13,86400
0x32a992c20e0c0d5d556db339c3fa5eef3b5bbd52,5177525.052686999,5179806.927619998,-1764.1224277315778,-135.70172521012137,13,86400
0x32ae635f5136adb181a442cc890be39263bc13c8,24221.60190433167,24224.619380000004,-10.284257987195133,-0.7910967682457795,13,86400
0x32b7b25ee5342162bf39922ec8c6c5ad3001672d,767017.0656044807,767105.247376,-329.0912324282326,-12.657355093393562,26,86400
0x32b9cc34a52132d0b08ce9e75898286a93d6eaa4,46058374.84831698,46325219.50583801,-137107.35843889962,-2636.679969978839,52,86400
0x32ca75b342e019c8d4959e848ffa6a18e717a051,35740651.636513636,35750000.0,-12922.110265159747,-331.3361606451217,39,86400
0x32ce58aa25161e9d53010ce33295a05037f6e69c,1299820.168413,1300000.0,-49.81360384124855,-3.8318156800960423,13,86400
0x32d187e1e0c23fdfb77dc864b68f7523b1140beb,455001.93345099996,454480.0,384.963130858785,29.612548527598847,13,86400
0x32d4135f53a85250d58b97bc5c1d2c29161a3ff7,129961.84280299996,130000.0,13.835171560584058,1.0642439661987737,13,86400
0x32df2b4654357ef260919e9dbce517580427414b,90993.30767633971,91000.0,-43.08964673083665,-3.3145882100643576,13,86400
0x32e1438310322214ddcf45aaeeb584185942afbe,9334.745705999998,9454.649802000002,-101.9282709665996,-7.840636228199969,13,86400
0x32ec8541bb748d7e23d3ec2f24cd06054c13a4ec,9088291.249232002,9090900.0,-4687.141257885029,-180.2746637648088,26,86400
0x32ec8ebc40df984843860f708e1f6607c8de4bb7,1.2998818654961355,1.3,0.0005317946154330677,4.090727811023598e-05,13,86400
0x32f130d2e8f0561d292cfd90ce505fb063e303c8,25995.537203999997,26000.0,-4.4623497203981515,-0.3432576707998578,13,86400
0x330d5882fe5d7e4cff5bbea70ad1934f0224445d,156009.13758299997,156000.0,-27.26575952879284,-1.0486830587997247,26,86400
0x331703aa562336169c11777865448bf263bc52c5,10612.845828,10612.106297,-2.4441748422005958,-0.18801344940004583,13,86400
0x3319d7a8a63d6db544ea38c31939435b58cce623,70277.81182443006,70282.34792799999,-11.563884752387821,-0.8895295963375247,13,86400
0x3326822e4cac8ada1c00f2b44d7e5822a010b2b4,918833.3959739998,919154.3692889998,-229.02578073984478,-17.61736774921883,13,86400
0x332eee84fa350dec0f6a11b014ad0a210c4acbc3,2550391.9170079064,2551203.865353001,718.2868051099358,55.252831162302755,13,86400
0x333a3cabd01b819d7651a162e9d65983f8377a7a,650018.2578500002,649818.0,-189.6329499998974,-14.587149999992107,13,86400
0x333ae7d153236cb01ee0fe194cdf5d6f81a4a3b7,11427.484289000004,11428.949999999997,-1.4655644289001657,-0.11273572530001275,13,86400
0x333ea15e99d6a63b70d11f8cc530fb971a32a72c,18679.346803000004,18679.903735999997,-8.028894494402039,-0.6176072688001568,13,86400
0x3344f67c9541890be0a993b396e3a63e34ece67a,12.998460684339474,13.0,0.0010603764763363888,8.156742125664529e-05,13,86400
0x3348482c926beeb269dbf5c150af14e65f48b757,23614.180213,23646.812059,-6.613826365903606,-0.5087558743002774,13,86400
0x334cb5e720edeeb191f7ae21989787adc2ffae47,17298.756345000005,17300.399999999998,-6.833446268998614,-0.5256497129998934,13,86400
0x3354143a172cbb95241f34d36e3bc53602b86a57,220938.03071599995,220691.34555,3.6533322124378174,0.28102555480290903,13,86400
0x335a9431374bf1a5ae05ac2051a7b1a6e0b26d67,37495.35426000001,37533.390063000006,1804.5988092132015,138.81529301640012,13,86400
0x335b26d05daca31d6d921f07466e19ef8650d4bf,655537.802556,656367.904543,23.25929910454579,1.78917685419583,13,86400
0x335b8da6ba3c2f573a8383a9b1a85149d8b0697c,2395.4903179999997,2398.918028,-1.0284492009999724,-0.07911147699999788,13,86400
0x335df3f8870a3c1bc01fc54e6fa4905dacd74a91,4582447.569959999,4582722.6899999995,-2108.209115999867,-162.16993199998979,13,86400
0x33608a70cf3d4c013f2ded21d986c640e6a84f81,286.4454860486333,286.0,0.20277971667464834,0.005199479914734573,39,86400
0x336ab1c7d2303181b28ff09fc08f403862b690ed,24137566.09971288,24146459.168497223,-4421.873982709253,-3.43579952036461,1287,86400
0x336c82e4f54e1a6a3adb1fb115c9a6ef3a2b2b11,54020781.59679266,54027966.37412199,-23391.01180839166,-1799.3086006455123,13,86400
0x336d4afd4c1e0b82a2bb38859c234c54edf0a983,455401.1654789999,455323.01255999994,-97.44398476800598,-3.74784556800023,26,86400
0x337651f584587461a862ac0ffba307cf03404123,6562506.499081,6564513.844667999,778.3683684217394,29.93724493929767,26,86400
0x337b6c8732007ee37db2ad8201070336c96a7a0a,9358.935313,9360.0,-0.5447650429011405,-0.013968334433362576,39,86400
0x337be27381af5ee40690426d5fcd44a30560082c,6005316.155494861,6007601.250856631,-1844.4893570255235,-7.094189834713552,260,86400
0x3386f8f72dfcc2008d65606b43485ca1652ffabe,5588037.161733,5592088.313951444,-273.6771773591299,-3.007441509440988,91,86400
0x3389cd9bdf52f3d679d4e19ad845672980d1e700,1950978.8430209998,1951830.689315,-851.9314786296163,-65.53319066381664,13,86400
0x338fbdea858e98f4294a73414ce0565a5b1cffba,487294.6638559999,487345.68831265904,95.18435228058661,7.321873252352816,13,86400
0x339075b35d7899dc9c9a6ba5457e52f70d9cf107,47333.000936000004,47349.332836000016,-25.793600617199445,-1.9841231243999573,13,86400
0x339df4db958e19ad3b642baad7ad7f7dc3900ed5,351742.47804800014,352034.99866077985,165.00787723410758,12.692913633392891,13,86400
0x33a4e1ce645a4c42caada9540b6a048cf63d5f09,206403.54363200002,208450.00800000003,-1961.6521515187906,-75.44815967379964,26,86400
0x33a4f7f492b80424e71d12f40b532a7558c87d5d,91314.8872580613,91325.0,-37.50923066447831,-2.8853254357291007,13,86400
0x33a875bd262c5cacaa1245ed8ac9734973da6108,1299.323324,1300.0,0.10305332959975999,0.007927179199981538,13,86400
0x33bec11321165e2bb0c18175e9ea6f2e6b90c344,2144.5326760000003,2145.0,-0.03841746479983499,-0.002955189599987307,13,86400
0x33cae2a52083681dce63cfc22951bdab912ff93c,6429230.643978999,6437928.036956,-2259.4649400443304,-173.80499538802542,13,86400
0x33cc21363b49154d6fd0fabd9db9d530831c13ce,135494.95518,135511.91826900002,-3.463896827312567,-0.13322680105048335,26,86400
0x33d37602dbf82bea54478b161584aaea4886f6ff,6289.791326,6291.537199999999,-1.1165456925996864,-0.08588813019997588,13,86400
0x33ee1fa9ed670001d1740419192142931e088e79,4296791.541328667,4298092.097351667,-1832.7068855030248,-35.244363182750476,52,86400
0x33f70c8c7652a4c1e9abf5699be2c596365fa3e5,26000418.141828,26003900.0,1718.2254563660827,132.17118895123713,13,86400
0x33fec2328c9466f9b84817090aea495bafcbf267,3575731.4028800013,3577223.0,2085.4767202882213,160.42128617601702,13,86400
0x340d6d183ce4cd327812d4e367d61fea0379b307,45419873.6897158,45438968.4238472,-38803.634805157286,-596.9789970024198,65,86400
0x340f820684dec78c59068aabc9f8c99a2ce6b69c,47307872.68635394,47292355.48505691,-8346.040526084767,-10.190525672875173,819,86400
0x34171ec0d10a2e808b0167ec9edb7ae48171c4e0,3899689.8488340015,3900000.0,469.8178188839811,36.1398322218447,13,86400
0x342320941e486eef1abfc04d67813ac185862143,390000.4679870001,390065.0,-64.53846620128024,-4.96449740009848,13,86400
0x34236fcae421a247ca7d49e3606de269e3ca1d74,168.81832500000004,168.85475100000002,-0.0013586924000354994,-3.483826666757691e-05,39,86400
0x342d301ff6ccbcc4450283524fcb9f47c1f7a53f,12999.5125262417,13000.0,0.812379999575569,0.06249076919812069,13,86400
0x3438ad526adf28ec30f6626fb06e052ae8957dee,32491.370209999994,32500.0,-2.1315159580021827,-0.1639627660001679,13,86400
0x343b4f05481d70e4fc1f2be9218b1eb2f755d200,16337634.229045473,16351174.864804002,-3510.329882145187,-54.005075109925954,65,86400
0x34486cef6c3762d918eb75eecfa82486b01374e4,171848.37809099996,171810.311244,-6.219520080796656,-0.1594748738665809,39,86400
0x3455a96c963bb574251beb4df68fac99cc96f550,259925.08972300004,260000.0,-100.90278597228826,-7.761752767099097,13,86400
0x345b159a4d660d021e73e7963d161a68b0e39b53,908786.3556849998,919545.3526999997,-9079.038552148464,-349.1937904672486,26,86400
0x34696a02a1e6855e993efdfa4c97876a57f8c6fd,275382.11348324106,256856.00244200006,7124.944663212005,548.0726664009235,13,86400
0x346b1f49342b5dcd7e1e3d6d7d12b252deffbf88,43380.302693,43446.001092,-13.563197689601566,-1.0433228992001204,13,86400
0x3472a4436588a639a53755c96a869ebedc55d81e,2801770.3527320004,2802800.0,-2430.9443032729614,-186.99571563638165,13,86400
0x347d3ed3c96f4471583a5cdfa0f46afd8a853f83,6651723.758871888,6658438.722637001,9281.535497019533,356.9821345007513,26,86400
0x347e60b42788c6107a37103431c17df9ca3ec9bc,25844.767013000004,25850.437847,-5.671401083396859,-0.43626162179975836,13,86400
0x3480d7de36a3d92ee0cc8685f0f3fea2ade86a9b,32088.1428943588,32089.459999999992,-26.987751667244538,-2.075980897480349,13,86400
0x3483a0282281768e2883c443989194259cba7eaf,18620.21109,18620.265382585567,7.393818996724804,0.5687553074403695,13,86400
0x348577598f1a2df19f49ac232ce50f1099a7b546,1299075.958908,1299350.0,-274.04109200001403,-21.08008400000108,13,86400
0x3489410efbe11fa806f648c42376c5f143e1f291,129.99102999999997,130.0,0.09503000000000483,0.007310000000000372,13,86400
0x348c6ef550b98950afa2e55b3c02a306ca4c0135,1943501.061333,1944059.0,-1141.2679547334264,-87.78984267180203,13,86400
0x348f8639af6dc74ea4fa4e0ae30ca248aded08ba,12544251.921603998,12545000.0,-7248.294820140531,-278.780570005405,26,86400
0x34928eef213f9e4ff325d7193d3aac71835802f0,17700817.915637996,17680466.661117,-891.7621032143943,-68.59708486264572,13,86400
0x34938bd809bdf57178df6df523759b4083a29190,671.776924,671.8399999999998,-0.1302599999999643,-0.010019999999997253,13,86400
0x349a01774f22f51ffd46270b48f1fdc85ac9131f,479343.1659380001,481237.916029,-980.2085755356529,-75.40065965658869,13,86400
0x34abfb2d3cc728de56146d38311f07b123eb9be4,8839882.927356003,8840118.174147,-44.17006185037951,-0.4853852950591155,91,86400
0x34bf2e2339e0cdf3954820177125b1e60a79e36b,626.5288380000001,626.8601222529732,0.044765563528073926,0.0034435048867749174,13,86400
0x34cadf09dbf50a39d1a68b87d7763db3961ef483,15363087.773474997,15361788.736905003,-3559.021246060496,-91.2569550271922,39,86400
0x34cae1d9e2d014b7b9e6295c66c554d7e79713d3,5215.498236,5213.0,0.15578788029998236,0.005991841549999322,26,86400
0x34cdfeb92f7dd096ebb8c618875b8eca8fd50d83,6521649.283577998,6523816.120441621,430.663606419086,8.28199243113627,52,86400
0x34ddf3d0d74587a9e893dfb02ad9b93be80c00c8,27109.720352,27116.117777215044,-6.397425215035582,-0.49210963192581403,13,86400
0x34e15635a4de3d82da31a4baeb7b9d465017dc63,82438.17674299999,82526.38953428213,-0.6938061593043585,-0.01778990152062458,39,86400
0x34ed8d7b93485b454a57f856c54be08ade3c9132,310392.8048049355,310420.0603575893,60.87651387955884,0.5203120844406739,117,86400
0x34f73a47a027bc3c1db642df9ca54625d9b6b77f,1224.7837289999998,1224.925,0.2262347542001777,0.01740267340001367,13,86400
0x3506c984413ba82742fd4fe6a9041e76c76df5d4,212415.43336,212428.885123,-77.18042853689622,-5.936956041299709,13,86400
0x350df4e806916304ef23cd183083efd96910cf53,3691634.4157752967,3691932.170355001,-3251.03233686561,-250.07941052812384,13,86400
0x351b24e425052d644efdf7add29312a7f5864ddf,193661.212563,193659.81705199994,20.76149270521455,1.5970379004011193,13,86400
0x351b7ad381222139cf8036be03c14da977418430,650305.5690595678,650000.0,-85.97337255427192,-3.3066681751643046,26,86400
0x3522a8bd7323058b3b848eb740c27d663c547f86,810700.0403951426,810760.9363746252,-17.14478333577466,-0.18840421248104025,91,86400
0x3523481702186c04740e50396d0e1c807ce36c57,2926706.0033338037,2927566.7724419995,-927.6604077670963,-17.839623226290314,52,86400
0x3535727aeb8963fb136f1335ede8fa980666e8b4,93323.549111,93365.168,-4.272821799998383,-0.3286785999998756,13,86400
0x3535f06b7b0e4e3edd03df13c40f6f778ecfe07f,260066.50712027072,260000.0,365.3924808764714,14.05355695678736,26,86400
0x35455c8dadfe4e45f3357b8a03e33ba1caab79b2,1563548.3424832057,1429945.4000000004,65950.71487578443,2536.5659567609396,26,86400
0x354c6839f5e89c255bd5666ed8fbe11d8981260f,197898.88125800007,197964.0,-104.70503012581321,-8.054233086601016,13,86400
0x35532bda3a27a5b78321d1276ac362488fbb9687,21071898.157946996,21078978.484610908,5632.957396317681,144.4348050337867,39,86400
0x355798c2ba0678bd816a8e116246d81caa027eff,3249.8018669999997,3250.0,-1.1730933733998938,-0.09023795179999183,13,86400
0x355d72fb52ad4591b2066e43e89a7a38cf5cb341,449836242.39651495,449836727.34102684,433777.9506877344,8341.883667071816,52,86400
0x355e055d2a91f41b64dd69901d0a06cc978cf9de,10373500.923708003,10376461.385667,-3132.11089664035,-80.31053581129102,39,86400
0x355ea8da4f20f4792853c7ecfaf8033f4821b8a6,420329.8747687844,420370.4275797843,115.45020671172915,4.440392565835737,26,86400
0x3561e605fd70c8259a5446f4fe1d28f8c1117a32,64977.862794000015,65000.0,3.853939117596383,0.29645685519972176,13,86400
0x3563fb742db8ae3be7764a464c8cb7c426195596,347005.9821128581,347045.590428609,-212.07448898670737,-8.15671111487336,26,86400
0x35679e61e5946f711ca1288255b1f32376c416d7,40293.62483899999,40300.0,-6.375161000000389,-0.49039700000002995,13,86400
0x35862ae7e70af9e0fff4a0ece8aa5470207468ac,1170776.2496430003,1171430.0,-393.57636984770943,-15.137552686450363,26,86400
0x35870cda344999b4449c9803d982d59fc2c08e1f,976510.5557119526,977410.3694189531,-290.7645243606912,-7.455500624633108,39,86400
0x359bf277c752cb246a3060e034b695395b11a476,68486949.89294478,68718224.48611082,-176734.14414167134,-424.8416926482484,416,86400
0x35a807f9dd68c7b03a992477f85cf5a08ee9a69e,650533.588588,650000.0,-181.998359446814,-13.999873803601076,13,86400
0x35aa3f733958b7416669303945093c98819f77a6,649985.7155480001,650000.0,-79.28588044519711,-6.0989138803997776,13,86400
0x35c0498358ed799c1ffcd9f82a6e3f7d3c12ccf0,6508100.326923001,6508818.240569971,1234.7318252015393,94.97937116934918,13,86400
0x35cc193f53681bad430f091467c8961ed8073747,181448.737782,181477.58465056814,25.596406827033206,1.9689543713102466,13,86400
0x35d1a61928b08696e280f98e7677950d395869bc,3215003.2699330007,3221537.0693220003,6674.502595220256,513.4232765554043,13,86400
0x35dd3014d7d45d52b94bfca749bcbd9e894dd851,145714.992852,145600.0,-1.5906415668177942,-0.12235704360136879,13,86400
0x35e379a1c47d5a2916aa084e7c710451369414b5,12173616.918333,12187322.747690998,-3153.3870935967125,-24.256823796897788,130,86400
0x35eb9860cc25f683d2717508c7d5225a630b3eed,25979.893809999994,26000.0,-17.5082006190014,-1.3467846630001077,13,86400
0x35f17621387c2ed8c3e90064c2175a682bdb32bb,706184.0650539998,705510.9046179999,-39.133267635809716,-1.5051256783003737,26,86400
0x3612aa0b3c48f934774462ba4e7947ccc351a15d,111521.11595299997,111538.53863100002,-17.422677999986263,-1.3402059999989433,13,86400
0x362688203288c11daa7b91bb5a8e6c2f7c7ffbcd,787308.2979189999,787414.3810000003,-106.08308099995338,-8.160236999996414,13,86400
0x363f394d1a2f86169bbed6c3f32c01f30f5f05d7,58328546.721328005,58343274.55751599,-42287.22166410182,-1626.4316024654545,26,86400
0x3641bc9be20d83249a9f3a07c5b71983349b8882,68256.211907,68251.29999999999,-7.76347878669273,-0.2985953379497204,26,86400
0x3641cbcb65e64e5e9cfbf68d254baaecf694b03e,39887332.17774499,39897482.696929,3285.6075438958214,42.123173639690016,78,86400
0x3642850385072038e77c2bed491f9bc32fa8121e,408185.057488,429917.827963,-11949.451488284714,-919.1885760219011,13,86400
0x364d5077c4c6bce6280705fe657fc4c55fdac363,40426202.89058,40423473.923144005,-7395.367378273513,-284.4372068566736,26,86400
0x364f7fd945b8c76c3c77d6ac253f1fea3b65e00d,5091.159333,5091.71,-0.04149600000016562,-0.00319200000001274,13,86400
0x365e98153b630827e6a1806739fccc70747f28b1,211580.25109,211617.72970000005,-58.64038296997933,-4.51079868999841,13,86400
0x365ff136745cd3a25715aac3f327a79bb4041910,39044.85174199999,39000.0,1.897919909605207,0.14599383920040054,13,86400
0x3662a4e56f5f8d357ed3488c29c19e36d2764acf,1298610.475812,1299012.628102654,507.1163337890757,39.008948753005825,13,86400
0x367e6a73a56b338f0e79c061407458f40f79264e,9888388.803594783,9840945.4,8003.71254902787,615.670196079067,13,86400
0x3683b757cf42597d08e40d41c6c87afd45fa09da,33588.358114999995,33592.0,-3.641884999997103,-0.14007249999988858,26,86400
0x3685646651fccc80e7cce7ee24c5f47ed9b434ac,2419.736462,2417.8953500000007,-0.5765992388002132,-0.0443537876000164,13,86400
0x368677381bb183d970684018f366ebc6d5646c6b,1399675.6866560003,1400297.5564370004,-341.9346436689084,-26.302664897608338,13,86400
0x368706b2f299635e63b513f93f329fae8f366b48,1920.114196,1920.2799978898545,0.4102821095116269,0.03156016227012515,13,86400
0x368955efb1bf001683cb5f7ab223380caf0b86e5,898089.6627782402,899521.5394749999,28950.774013439062,742.3275388061298,39,86400
0x368cbaec0dbff6a427995d4708ced92f057aa2b4,832881.657088,832901.3875000002,-186.30871645876323,-7.165719863798586,26,86400
0x369c3139cda6294d48acd69433c4518a5da160b8,1300012.3222059999,1300104.0,-351.68025844116346,-27.05232757239719,13,86400
0x36a67fa6caaff48e3d908a24d6abe2e54c9f0173,63360.49368999999,63453.084487000015,-22.77388590488863,-1.7518373772991254,13,86400
0x36a793c65db20f7e7f5f5220aa812854f7eab919,28582.940957999992,28585.400954979505,-5.318045075608552,-0.4090803904314271,13,86400
0x36b31a7ef96795e5631176e673013801739d752c,673338.8929090854,673215.075703713,-78.0798635811504,-3.0030716761980925,26,86400
0x36b5dc2084f22956703f5b9cd32036a9b56bee46,101063.71020077626,101069.170514,-25.67305526392829,-1.9748504049175608,13,86400
0x36b6813a61696b0b3c32788750c42911f247e20e,23320656.268468,23349479.729070045,-24414.95980709986,-375.6147662630748,65,86400
0x36be8614ef0a6606e40746141eea9aea8394557b,264027.374871,264327.375,70.05819599996903,5.389091999997618,13,86400
0x36cc7b13029b5dee4034745fb4f24034f3f2ffc6,49280337.99735801,49283683.80819,7030.690052407619,108.1644623447326,65,86400
0x36cf76a782a4171da9d457468fa3a747feeec168,1300307.701407,1300000.0,-82.20628257794306,-6.323560198303312,13,86400
0x36e2fa121c7d3c36f46681c4556bb3f8c27769a9,1343858.4573439998,1344018.0,-293.92850173424813,-22.609884748788318,13,86400
0x36e2fc7b857f6af2ae360424c7dad8b104979280,23598995.390139006,23722166.0,-51991.794800013304,-3999.368830770254,13,86400
0x36f2e9665e76203fa89f242cc7dcd6a05fa3ea4a,12995765.43927906,13000000.0,-5534.026325416169,-212.84716636216035,26,86400
0x36fdb65d2d484b036ade6a2a418b05da0c848f1b,71508.65839,71500.0,-19.94160999999349,-1.5339699999994991,13,86400
0x370851fa9ce51ffef9a35d0dc7e4d77e9ac9bdbb,3776.6796825023985,3776.957323311608,-1.6179083539094847,-0.06222724438113403,26,86400
0x370ce31cbe84bb9b7451b6619ec1e54b823f175f,129139.78950600003,129154.78180799997,-40.821759131409635,-3.140135317800741,13,86400
0x370ceca4fc1287ed99924bba76259f6c771a6022,25967309.461118996,25976166.71000001,2612.1225205587107,100.46625079071964,26,86400
0x3713ffac989fecc7b0d0dfcc4d848aca8da86fea,2885235.723734,2886000.0,534.4619018102821,20.55622699270316,26,86400
0x3714d10b31494773a0309d037bc7090b96a71af7,11006915.027882729,11007843.472010732,-5432.540730273904,-139.29591616086933,39,86400
0x371c4cf0efeda222fd6461cd5e4f9d62ac61d78e,9107.112715999998,9113.0,-0.4224276420000024,-0.03249443400000018,13,86400
0x372181209a93e34118c9f5ee17495a47f5be66c6,1309716.925192,1309861.1945047607,-13.297620241544791,-1.0228938647342147,13,86400
0x372d49335d152ea1ba404ff8e6501788ed095a3f,130509.56591399998,131300.0,-320.5206053009715,-24.65543117699781,13,86400
0x37316f98f889255e68f4bec9d5941f5fa7a0502e,46343.82188036594,46339.236862422156,-3.6973738371190166,-0.09480445736202607,39,86400
0x37380876cf0253871c62632c6b97ef469ac0a9d5,6294806.499058998,6296981.080636999,-1263.8228305085795,-48.608570404176135,26,86400
0x3744366a1b15d02cce1faea68093aa688b839744,160638.79501799998,160550.0,-33.47941323090663,-1.287669739650255,26,86400
0x3750a58f96cc192ce18117c15db7acaef36a0d7b,187059.444403,187094.485123,21.084121464902637,1.6218554973002028,13,86400
0x3750ec79346275eb96feb54c4240982ec1209682,155985.75417282825,156000.0,-76.63870425811001,-5.895284942931539,13,86400
0x37742dbbe3cbd2c04c67bb2d10c405eb66af62aa,650.171548,650.0,-0.08852061919998278,-0.006809278399998675,13,86400
0x378019c5748633d7dd5d1ed15509ac213a3b82b3,159250.88623402352,159133.0,-50.4010289538715,-1.9385011136104424,26,86400
0x3787eea0767fe73d272ad543651ada3f4dad8279,61710.131833999985,61702.544462,-17.093645784795626,-1.3148958295996636,13,86400
0x378c89b5b93667a005856822e1b65e2d7c076373,7799.208053000002,7800.0,7.78821138939918,0.5990931837999369,13,86400
0x37900736d4baa4fc9930c1a89352391228628c64,32470.62462799999,32474.260382571472,-0.38832853320855065,-0.029871425631426973,13,86400
0x379ad3354f79921e39b7d0eeb4f40eea06425b98,13422.967194000004,13423.800000000003,-2.175102719398865,-0.16731559379991268,13,86400
0x37a45552b3bcc0035f8af6f46c4fde9d7526d0c5,3114857.9867080003,3115288.387123288,192.65726213573362,14.819789395056432,13,86400
0x37b03baa1f6eaa9a342cb30d179481a13b9bbc2a,35218.32679300001,35230.0,2.4141237171998,0.18570182439998462,13,86400
0x37b1884205cc47c2bf5cf5a0248946c4c0c85724,4548.991316999999,4550.0,-0.09898560489972397,-0.007614277299978767,13,86400
0x37b917a3670dffba2441ee1773ef9af6257a7d45,3417304.845643,3359586.1000000006,-71557.7111630734,-2752.2196601182077,26,86400
0x37c0218012cc5e1decf1156d62fa23e9f57ddaf5,904.2551777599662,904.3450000000003,-0.1802567400335704,-0.013865903079505415,13,86400
0x37c785a11190edd81ee9f4f1b9e07602cf50a4da,129.988664,130.0,-0.05033373279998976,-0.0038718255999992124,13,86400
0x37c8f142ea63dbcf6c9d9dc53e02d3744b3a31b8,34284.08356099999,34286.5651588978,11.2327800059752,0.8640600004596308,13,86400
0x37cb26ca2ab48736b090aae2f1b9e610c98d90b0,398698.9003364349,374102.6173690001,16308.145538898418,1254.4727337614167,13,86400
0x37d6da103946ad22c18e75356f9ea9616b96fc2a,2788871.404683001,2787769.470304,-68.17063480230718,-1.048778996958572,65,86400
0x37ed57d03ab7c58dd01d89f18795d2e220f2afb7,82479.26721065618,82487.54376200002,16.468884129640173,1.2668372407415518,13,86400
0x37f31064bfdc2d58b6cd532ba611c542ee49f164,13902.566560999996,13909.037661999999,-0.9107214857006056,-0.07005549890004659,13,86400
0x37fc68835dd1ef6d7660fa47e87774d4678e7bcb,94858.481484,94900.0,43.887332148399764,3.375948626799982,13,86400
0x380e92c897b0856cc4ffdd0accc21ba01c9327e9,15181376.654068269,15182100.506695714,-3070.0966459137053,-47.23225609098008,65,86400
0x3811eb9e4e525765aaab95a8fb3c04061ece3321,3647.137793000001,3647.547459329726,-0.7744210756577701,-0.02978542598683731,26,86400
0x3812af96e02104bfebaaf2b1540a882093ac6cb4,19517.812613000002,19500.0,-1.7051996130019234,-0.13116920100014795,13,86400
0x38148ecc2078da7f65e6233dda28efaf4c51e96f,168174.839157,168181.65,-23.62968908428411,-1.8176683910987776,13,86400
0x381829c2aa5419312549ca2ba9a0d25ac644c1b0,8830.257098000002,8840.0,-0.018901999999570762,-0.0014539999999669817,13,86400
0x381c5d50f8c335e0a9cda6d886a125b99fd24826,2585500.9778519995,2586768.867293,542.088032440457,41.699079418496694,13,86400
0x382cab376440f92d4943f8b47dd45645cf98be0c,698.9417760000001,699.0027749949213,-0.13089317252157429,-0.010068705578582637,13,86400
0x3830f1290da3fdb91a337a1458aa34f60c49ffcc,35863.61350000001,35970.185004,-20.232402839999395,-1.5563386799999535,13,86400
0x38354aab52c712a50e96c50e8dfef416edbd67e8,5126.089696,5126.527977999999,-1.976152736999211,-0.1520117489999393,13,86400
0x38378ca58392221d93226b3c6913f3ad593e534a,1635721.27433359,1636232.3083469998,505.1046182855007,12.951400468858992,39,86400
0x383f42b5de515c564641f65f5da3bd8b4a35b4b4,2700096.506190418,2643448.842476,32603.759011127266,501.596292478881,65,86400
0x3840dc4dc4c9891f2aac424461e9e98b4f006520,3980441.2253579996,3980781.8288261453,-747.6831091751228,-14.378521330290823,52,86400
0x384427076ba8c6490e3bf774165f446659e5ee5d,181849.44728599995,181861.37210104105,60.82092628077953,4.678532790829195,13,86400
0x38457c757029e15a4aab198587725596628f11e7,243616.52937699997,243646.0,6.3633669801056385,0.16316325590014458,39,86400
0x38488c541b9a1409ea35fc2b66bde30a70d6eca2,13044962.267804999,12972821.96198857,-18239.092699587927,-1403.0071307375329,13,86400
0x384e4f18580910b83fb7632f0938344a2c7964c8,659014.9709264194,658979.3599999998,-154.85723978046917,-5.956047683864199,26,86400
0x385254f3407dfa6692af2230ff011ceadd09be96,324981.5129600001,324953.8500000001,60.152812407992315,4.627139415999409,13,86400
0x38535f27d5999da5b0280984ee64491cf3a4df80,28696.549985999995,28705.41306776725,-0.2514578469190383,-0.019342911301464483,13,86400
0x385a842c5dd50be4e054494c49fee8adac991bbf,520000.77632099995,519415.0,-38.283188217326824,-2.9448606321020634,13,86400
0x385c87ed995cb6c02a7603b4828a0b546260188a,191393.52455599993,191409.28093300003,-15.757952637704875,-1.212150202900375,13,86400
0x3863b7ffe0d46d7ee0122b9d4f4eba9afd1455fa,3204260.024950608,3205227.284090001,-109.55015942093073,-2.8089784466905314,39,86400
0x387e8b40e332831b7a8ad629966df3e9f969c6ad,260325.50380200008,260000.0,117.11319743763306,9.008707495202543,13,86400
0x388411e858cb11414b7eeccf26c8c6a2c23ec52f,1626323.7117509495,1626820.0,-300.72241115116776,-4.626498633094888,65,86400
0x3884deaf92deedd3c28d06d2537decd199fd2491,5056404.048955765,5057794.292473636,-961.1553280315129,-18.483756308298325,52,86400
